county,totalcountconfirmed,
Orange,62335,
Orange,62597,
Orange,62929,
Orange,63232,
Orange,63804,
Orange,64340,
Orange,65008,
Orange,65396,
Orange,65757,
Orange,66381,
Orange,66998,
Orange,68212,
Orange,69021,
Orange,69913,
Orange,71074,
Orange,71975,
Orange,73014,
Orange,74264,
Orange,75151,
Orange,76882,
Orange,78057,
Orange,78711,
Orange,79468,
Orange,81046,
Orange,82187,
Orange,83738,
Orange,85735,
Orange,87737,
Orange,89793,
Orange,91406,
Orange,93763,
Orange,95297,
Orange,98357,
Orange,100468,
Orange,104768,
Orange,108602,
Orange,112893,
Orange,115260,
Orange,118367,
Orange,121681,
Orange,125574,
Orange,128780,
Orange,130444,
Orange,134850,
Orange,138050,
Orange,141205,
Orange,144542,
Orange,147304,
Orange,149276,
Orange,152089,
Orange,154411,
Orange,156611,
Orange,161586,
Orange,165440,
Orange,168457,
Orange,169874,
Orange,172458,
Orange,174869,
Orange,177686,
Orange,181922,
Orange,186608,
Orange,191004,
Orange,193766,
Orange,196340,
Orange,198260,
Orange,201158,
Orange,204442,
Orange,207129,
Mono,0,
Mono,0,
Mono,0,
Mono,1,
Mono,1,
Mono,1,
Mono,1,
Mono,4,
Mono,5,
Mono,6,
Mono,6,
Mono,8,
Mono,11,
Mono,12,
Mono,12,
Mono,16,
Mono,18,
Mono,18,
Mono,18,
Mono,18,
Mono,18,
Mono,19,
Mono,19,
Mono,20,
Mono,20,
Mono,20,
Mono,21,
Mono,22,
Mono,22,
Mono,22,
Mono,22,
Mono,22,
Mono,23,
Mono,23,
Mono,23,
Mono,23,
Mono,23,
Mono,23,
Mono,23,
Mono,23,
Mono,23,
Mono,25,
Mono,25,
Mono,25,
Mono,25,
Mono,25,
Mono,25,
Mono,25,
Mono,25,
Mono,26,
Mono,26,
Mono,27,
Mono,27,
Mono,27,
Mono,30,
Mono,31,
Mono,31,
Mono,31,
Mono,31,
Mono,32,
Mono,32,
Mono,33,
Mono,33,
Mono,33,
Mono,33,
Mono,34,
Mono,34,
Mono,34,
Mono,34,
Mono,34,
Mono,34,
Mono,34,
Mono,34,
Mono,34,
Mono,34,
Mono,35,
Mono,35,
Mono,35,
Mono,35,
Mono,35,
Mono,35,
Mono,35,
Mono,35,
Mono,35,
Mono,35,
Mono,35,
Mono,35,
Mono,35,
Mono,34,
Mono,34,
Mono,34,
Mono,34,
Mono,34,
Mono,34,
Mono,34,
Mono,34,
Mono,34,
Mono,35,
Mono,35,
Mono,35,
Mono,35,
Mono,35,
Mono,35,
Mono,35,
Mono,36,
Mono,37,
Mono,37,
Mono,37,
Mono,37,
Mono,39,
Mono,40,
Mono,42,
Mono,45,
Mono,45,
Mono,45,
Mono,45,
Mono,45,
Mono,47,
Mono,48,
Mono,52,
Mono,53,
Mono,54,
Mono,54,
Mono,63,
Mono,78,
Mono,79,
Mono,82,
Mono,82,
Mono,82,
Mono,82,
Mono,82,
Mono,99,
Mono,102,
Mono,102,
Mono,104,
Mono,104,
Mono,104,
Mono,104,
Mono,104,
Mono,104,
Mono,104,
Mono,111,
Mono,112,
Mono,113,
Mono,113,
Mono,123,
Mono,124,
Mono,124,
Mono,124,
Mono,126,
Mono,126,
Mono,126,
Mono,126,
Mono,129,
Mono,128,
Mono,128,
Mono,128,
Mono,129,
Mono,129,
Mono,129,
Mono,129,
Mono,141,
Mono,145,
Mono,145,
Mono,145,
Mono,145,
Mono,145,
Mono,145,
Mono,145,
Mono,144,
Mono,145,
Mono,145,
Mono,145,
Mono,145,
Mono,145,
Mono,145,
Mono,145,
Mono,145,
Mono,147,
Mono,147,
Mono,147,
Mono,147,
Mono,147,
Mono,147,
Mono,147,
Mono,147,
Mono,147,
Mono,147,
Mono,149,
Mono,149,
Mono,149,
Mono,149,
Mono,148,
Mono,148,
Mono,148,
Mono,149,
Mono,150,
Mono,150,
Mono,150,
Mono,152,
Mono,152,
Mono,152,
Mono,153,
Mono,153,
Mono,153,
Mono,154,
Mono,154,
Mono,154,
Mono,154,
Mono,155,
Mono,155,
Mono,155,
Mono,155,
Mono,155,
Mono,155,
Mono,156,
Mono,156,
Mono,156,
Mono,156,
Mono,159,
Mono,167,
Mono,167,
Mono,167,
Mono,169,
Mono,176,
Mono,176,
Mono,193,
Mono,194,
Mono,211,
Mono,211,
Mono,210,
Mono,237,
Mono,307,
Mono,308,
Mono,351,
Mono,352,
Mono,352,
Mono,443,
Mono,443,
Mono,442,
Mono,448,
Mono,453,
Mono,453,
Mono,453,
Mono,459,
Mono,468,
Mono,468,
Mono,469,
Mono,469,
Mono,481,
Mono,480,
Mono,483,
Mono,487,
Mono,485,
Mono,498,
Mono,505,
Mono,515,
Mono,519,
Mono,520,
Mono,520,
Mono,527,
Mono,549,
Mono,554,
Mono,586,
Mono,590,
Mono,597,
Mono,601,
Mono,601,
Mono,631,
Mono,640,
Mono,675,
Mono,685,
Mono,702,
Mono,702,
Mono,718,
Mono,731,
Mono,766,
Mono,774,
Mono,781,
Mono,786,
Mono,814,
Mono,817,
Mono,843,
Mono,850,
Mono,849,
Mono,848,
Mono,868,
Mono,868,
Mono,868,
Mono,884,
Mono,884,
Mono,893,
Mono,895,
Mono,896,
Mono,905,
Mono,905,
Mono,951,
Mono,964,
Mono,965,
Mono,1006,
Mono,1008,
Mono,1017,
Mono,1020,
Mono,1057,
Calaveras,2,
Calaveras,2,
Calaveras,2,
Calaveras,2,
Calaveras,2,
Calaveras,2,
Calaveras,2,
Calaveras,2,
Calaveras,2,
Calaveras,2,
Calaveras,2,
Calaveras,2,
Calaveras,3,
Calaveras,3,
Calaveras,3,
Calaveras,3,
Calaveras,3,
Calaveras,3,
Calaveras,3,
Calaveras,4,
Calaveras,5,
Calaveras,5,
Calaveras,5,
Calaveras,5,
Calaveras,5,
Calaveras,5,
Calaveras,5,
Calaveras,5,
Calaveras,9,
Calaveras,10,
Calaveras,11,
Calaveras,12,
Calaveras,12,
Calaveras,12,
Calaveras,12,
Calaveras,12,
Calaveras,12,
Calaveras,12,
Calaveras,12,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,13,
Calaveras,15,
Calaveras,15,
Calaveras,15,
Calaveras,15,
Calaveras,15,
Calaveras,15,
Calaveras,15,
Calaveras,15,
Calaveras,15,
Calaveras,16,
Calaveras,16,
Calaveras,16,
Calaveras,16,
Calaveras,16,
Calaveras,16,
Calaveras,16,
Calaveras,18,
Calaveras,18,
Calaveras,18,
Calaveras,18,
Calaveras,19,
Calaveras,20,
Calaveras,20,
Calaveras,20,
Calaveras,20,
Calaveras,20,
Calaveras,20,
Calaveras,26,
Calaveras,26,
Calaveras,26,
Calaveras,30,
Calaveras,30,
Calaveras,31,
Calaveras,32,
Calaveras,35,
Calaveras,37,
Calaveras,42,
Calaveras,44,
Calaveras,45,
Calaveras,45,
Calaveras,45,
Calaveras,58,
Calaveras,58,
Calaveras,59,
Calaveras,61,
Calaveras,62,
Calaveras,62,
Calaveras,63,
Calaveras,74,
Calaveras,75,
Calaveras,82,
Calaveras,86,
Calaveras,89,
Calaveras,89,
Calaveras,90,
Calaveras,96,
Calaveras,98,
Calaveras,102,
Calaveras,102,
Calaveras,103,
Calaveras,103,
Calaveras,103,
Calaveras,105,
Calaveras,107,
Calaveras,111,
Calaveras,112,
Calaveras,116,
Calaveras,116,
Calaveras,117,
Calaveras,116,
Calaveras,116,
Calaveras,117,
Calaveras,119,
Calaveras,122,
Calaveras,122,
Calaveras,121,
Calaveras,161,
Calaveras,157,
Calaveras,162,
Calaveras,165,
Calaveras,167,
Calaveras,167,
Calaveras,167,
Calaveras,174,
Calaveras,177,
Calaveras,179,
Calaveras,182,
Calaveras,187,
Calaveras,187,
Calaveras,187,
Calaveras,196,
Calaveras,201,
Calaveras,204,
Calaveras,207,
Calaveras,211,
Calaveras,211,
Calaveras,212,
Calaveras,228,
Calaveras,235,
Calaveras,238,
Calaveras,237,
Calaveras,237,
Calaveras,235,
Calaveras,234,
Calaveras,233,
Calaveras,242,
Calaveras,244,
Calaveras,242,
Calaveras,246,
Calaveras,246,
Calaveras,244,
Calaveras,248,
Calaveras,254,
Calaveras,254,
Calaveras,255,
Calaveras,256,
Calaveras,256,
Calaveras,256,
Calaveras,258,
Calaveras,258,
Calaveras,258,
Calaveras,257,
Calaveras,257,
Calaveras,257,
Calaveras,257,
Calaveras,261,
Calaveras,258,
Calaveras,257,
Calaveras,259,
Calaveras,259,
Calaveras,259,
Calaveras,259,
Calaveras,261,
Calaveras,262,
Calaveras,262,
Calaveras,262,
Calaveras,262,
Calaveras,262,
Calaveras,262,
Calaveras,262,
Calaveras,266,
Calaveras,267,
Calaveras,267,
Calaveras,267,
Calaveras,267,
Calaveras,268,
Calaveras,273,
Calaveras,272,
Calaveras,273,
Calaveras,273,
Calaveras,274,
Calaveras,274,
Calaveras,274,
Calaveras,277,
Calaveras,278,
Calaveras,278,
Calaveras,279,
Calaveras,280,
Calaveras,282,
Calaveras,282,
Calaveras,287,
Calaveras,290,
Calaveras,333,
Calaveras,359,
Calaveras,360,
Calaveras,360,
Calaveras,360,
Calaveras,367,
Calaveras,373,
Calaveras,373,
Calaveras,378,
Calaveras,386,
Calaveras,386,
Calaveras,402,
Calaveras,405,
Calaveras,409,
Calaveras,417,
Calaveras,424,
Calaveras,434,
Calaveras,434,
Calaveras,434,
Calaveras,466,
Calaveras,475,
Calaveras,478,
Calaveras,478,
Calaveras,478,
Calaveras,478,
Calaveras,478,
Calaveras,544,
Calaveras,553,
Calaveras,572,
Calaveras,585,
Calaveras,606,
Calaveras,606,
Calaveras,606,
Calaveras,657,
Calaveras,670,
Calaveras,684,
Calaveras,697,
Calaveras,708,
Calaveras,710,
Calaveras,718,
Calaveras,799,
Calaveras,821,
Calaveras,848,
Calaveras,870,
Calaveras,900,
Calaveras,926,
Calaveras,963,
Calaveras,988,
Calaveras,1002,
Calaveras,1032,
Calaveras,1062,
Calaveras,1084,
Calaveras,1097,
Calaveras,1102,
Calaveras,1111,
Calaveras,1131,
Calaveras,1161,
Calaveras,1186,
Calaveras,1230,
Calaveras,1248,
Calaveras,1276,
Calaveras,1292,
Calaveras,1321,
Calaveras,1342,
Calaveras,1385,
Calaveras,1425,
Calaveras,1449,
Calaveras,1460,
Calaveras,1475,
Calaveras,1493,
Calaveras,1513,
Calaveras,1538,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,1,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,2,
Alpine,3,
Alpine,3,
Alpine,3,
Alpine,3,
Alpine,3,
Alpine,3,
Alpine,3,
Alpine,3,
Alpine,3,
Alpine,3,
Alpine,3,
Alpine,3,
Alpine,3,
Alpine,3,
Alpine,3,
Alpine,3,
Alpine,3,
Alpine,3,
Alpine,3,
Alpine,3,
Alpine,3,
Alpine,3,
Alpine,4,
Alpine,4,
Alpine,4,
Alpine,4,
Alpine,4,
Alpine,4,
Alpine,4,
Alpine,5,
Alpine,6,
Alpine,6,
Alpine,6,
Alpine,6,
Alpine,6,
Alpine,9,
Alpine,12,
Alpine,12,
Alpine,12,
Alpine,12,
Alpine,12,
Alpine,12,
Alpine,12,
Alpine,16,
Alpine,20,
Alpine,20,
Alpine,41,
Alpine,41,
Alpine,41,
Alpine,41,
Alpine,41,
Alpine,41,
Alpine,41,
Alpine,41,
Alpine,41,
Alpine,41,
Alpine,41,
Alpine,52,
Alpine,53,
Alpine,53,
Alpine,53,
Alpine,53,
Alpine,53,
Alpine,53,
Alpine,58,
Alpine,63,
Alpine,63,
Alpine,63,
Alpine,63,
Alpine,63,
Alpine,64,
Alpine,64,
Alpine,64,
Alpine,64,
Alpine,64,
Alpine,64,
Alpine,64,
Alpine,64,
Alpine,64,
Alpine,64,
Alpine,64,
Alpine,65,
Alpine,65,
Alpine,65,
Alpine,65,
Alpine,65,
Alpine,66,
Alpine,68,
Alpine,68,
Alpine,68,
Alpine,68,
Alpine,70,
Alpine,70,
Alpine,70,
Alpine,70,
Alpine,70,
Alpine,70,
Alpine,70,
Alpine,71,
Alpine,71,
Alpine,71,
Alpine,71,
Nevada,2,
Nevada,2,
Nevada,2,
Nevada,2,
Nevada,2,
Nevada,2,
Nevada,4,
Nevada,5,
Nevada,7,
Nevada,6,
Nevada,11,
Nevada,13,
Nevada,14,
Nevada,15,
Nevada,15,
Nevada,17,
Nevada,19,
Nevada,19,
Nevada,19,
Nevada,19,
Nevada,20,
Nevada,21,
Nevada,23,
Nevada,23,
Nevada,24,
Nevada,24,
Nevada,24,
Nevada,34,
Nevada,34,
Nevada,34,
Nevada,34,
Nevada,34,
Nevada,34,
Nevada,34,
Nevada,36,
Nevada,36,
Nevada,36,
Nevada,36,
Nevada,37,
Nevada,37,
Nevada,39,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,41,
Nevada,43,
Nevada,49,
Nevada,50,
Nevada,50,
Nevada,50,
Nevada,50,
Nevada,50,
Nevada,50,
Nevada,50,
Nevada,52,
Nevada,52,
Nevada,52,
Nevada,52,
Nevada,53,
Nevada,57,
Nevada,68,
Nevada,71,
Nevada,73,
Nevada,79,
Nevada,79,
Nevada,81,
Nevada,92,
Nevada,92,
Nevada,101,
Nevada,102,
Nevada,103,
Nevada,110,
Nevada,114,
Nevada,115,
Nevada,118,
Nevada,125,
Nevada,125,
Nevada,141,
Nevada,146,
Nevada,150,
Nevada,156,
Nevada,156,
Nevada,161,
Nevada,163,
Nevada,166,
Nevada,172,
Nevada,180,
Nevada,185,
Nevada,191,
Nevada,200,
Nevada,204,
Nevada,210,
Nevada,218,
Nevada,228,
Nevada,239,
Nevada,247,
Nevada,255,
Nevada,257,
Nevada,261,
Nevada,268,
Nevada,278,
Nevada,288,
Nevada,292,
Nevada,302,
Nevada,305,
Nevada,314,
Nevada,315,
Nevada,322,
Nevada,327,
Nevada,321,
Nevada,324,
Nevada,325,
Nevada,332,
Nevada,356,
Nevada,358,
Nevada,357,
Nevada,362,
Nevada,377,
Nevada,376,
Nevada,379,
Nevada,383,
Nevada,389,
Nevada,398,
Nevada,401,
Nevada,406,
Nevada,411,
Nevada,421,
Nevada,423,
Nevada,430,
Nevada,432,
Nevada,435,
Nevada,438,
Nevada,442,
Nevada,445,
Nevada,447,
Nevada,450,
Nevada,452,
Nevada,453,
Nevada,455,
Nevada,461,
Nevada,467,
Nevada,469,
Nevada,470,
Nevada,476,
Nevada,478,
Nevada,483,
Nevada,482,
Nevada,486,
Nevada,489,
Nevada,494,
Nevada,495,
Nevada,494,
Nevada,504,
Nevada,505,
Nevada,511,
Nevada,515,
Nevada,523,
Nevada,523,
Nevada,527,
Nevada,529,
Nevada,534,
Nevada,537,
Nevada,538,
Nevada,539,
Nevada,540,
Nevada,543,
Nevada,543,
Nevada,544,
Nevada,547,
Nevada,550,
Nevada,551,
Nevada,552,
Nevada,556,
Nevada,561,
Nevada,564,
Nevada,569,
Nevada,570,
Nevada,572,
Nevada,573,
Nevada,575,
Nevada,579,
Nevada,580,
Nevada,582,
Nevada,590,
Nevada,596,
Nevada,597,
Nevada,600,
Nevada,604,
Nevada,608,
Nevada,616,
Nevada,618,
Nevada,622,
Nevada,629,
Nevada,632,
Nevada,634,
Nevada,644,
Nevada,646,
Nevada,656,
Nevada,670,
Nevada,675,
Nevada,687,
Nevada,692,
Nevada,702,
Nevada,715,
Nevada,729,
Nevada,734,
Nevada,741,
Nevada,780,
Nevada,798,
Nevada,835,
Nevada,859,
Nevada,889,
Nevada,918,
Nevada,933,
Nevada,945,
Nevada,990,
Nevada,1018,
Nevada,1052,
Nevada,1087,
Nevada,1156,
Nevada,1170,
Nevada,1184,
Nevada,1184,
Nevada,1272,
Nevada,1311,
Nevada,1347,
Nevada,1411,
Nevada,1430,
Nevada,1472,
Nevada,1560,
Nevada,1642,
Nevada,1710,
Nevada,1777,
Nevada,1809,
Nevada,1864,
Nevada,1919,
Nevada,1959,
Nevada,1981,
Nevada,2030,
Nevada,2070,
Nevada,2117,
Nevada,2149,
Nevada,2173,
Nevada,2220,
Nevada,2260,
Nevada,2289,
Nevada,2337,
Nevada,2367,
Nevada,2406,
Nevada,2429,
Nevada,2458,
Nevada,2480,
Nevada,2519,
Nevada,2532,
Nevada,2550,
Nevada,2554,
Nevada,2619,
Nevada,2663,
Nevada,2706,
Nevada,2742,
Nevada,2765,
Nevada,2781,
Nevada,2805,
Nevada,2847,
Nevada,2888,
Nevada,2932,
Nevada,2959,
Nevada,2980,
Nevada,3014,
Nevada,3037,
Nevada,3075,
Nevada,3099,
Butte,0,
Butte,0,
Butte,0,
Butte,1,
Butte,1,
Butte,2,
Butte,3,
Butte,4,
Butte,4,
Butte,4,
Butte,4,
Butte,4,
Butte,5,
Butte,6,
Butte,6,
Butte,7,
Butte,8,
Butte,10,
Butte,10,
Butte,11,
Butte,11,
Butte,11,
Butte,12,
Butte,13,
Butte,13,
Butte,13,
Butte,13,
Butte,13,
Butte,14,
Butte,15,
Butte,15,
Butte,15,
Butte,15,
Butte,15,
Butte,15,
Butte,15,
Butte,15,
Butte,15,
Butte,16,
Butte,16,
Butte,16,
Butte,16,
Butte,16,
Butte,16,
Butte,17,
Butte,17,
Butte,17,
Butte,16,
Butte,19,
Butte,19,
Butte,19,
Butte,18,
Butte,18,
Butte,18,
Butte,19,
Butte,20,
Butte,21,
Butte,22,
Butte,22,
Butte,22,
Butte,23,
Butte,24,
Butte,25,
Butte,30,
Butte,31,
Butte,34,
Butte,34,
Butte,35,
Butte,37,
Butte,37,
Butte,40,
Butte,40,
Butte,41,
Butte,44,
Butte,51,
Butte,50,
Butte,51,
Butte,53,
Butte,57,
Butte,61,
Butte,63,
Butte,64,
Butte,68,
Butte,70,
Butte,71,
Butte,72,
Butte,71,
Butte,72,
Butte,78,
Butte,78,
Butte,79,
Butte,81,
Butte,88,
Butte,91,
Butte,94,
Butte,97,
Butte,104,
Butte,111,
Butte,119,
Butte,128,
Butte,136,
Butte,138,
Butte,154,
Butte,168,
Butte,177,
Butte,186,
Butte,199,
Butte,212,
Butte,224,
Butte,248,
Butte,257,
Butte,269,
Butte,281,
Butte,295,
Butte,318,
Butte,325,
Butte,341,
Butte,354,
Butte,382,
Butte,420,
Butte,465,
Butte,497,
Butte,551,
Butte,555,
Butte,586,
Butte,659,
Butte,694,
Butte,726,
Butte,751,
Butte,810,
Butte,822,
Butte,843,
Butte,857,
Butte,889,
Butte,915,
Butte,925,
Butte,976,
Butte,987,
Butte,989,
Butte,1011,
Butte,1038,
Butte,1060,
Butte,1092,
Butte,1140,
Butte,1155,
Butte,1174,
Butte,1296,
Butte,1317,
Butte,1345,
Butte,1384,
Butte,1409,
Butte,1432,
Butte,1463,
Butte,1491,
Butte,1517,
Butte,1549,
Butte,1582,
Butte,1618,
Butte,1637,
Butte,1649,
Butte,1718,
Butte,1765,
Butte,1803,
Butte,1886,
Butte,1948,
Butte,1988,
Butte,2069,
Butte,2146,
Butte,2241,
Butte,2274,
Butte,2325,
Butte,2406,
Butte,2446,
Butte,2450,
Butte,2453,
Butte,2561,
Butte,2590,
Butte,2605,
Butte,2629,
Butte,2640,
Butte,2642,
Butte,2695,
Butte,2704,
Butte,2720,
Butte,2738,
Butte,2748,
Butte,2764,
Butte,2769,
Butte,2776,
Butte,2790,
Butte,2803,
Butte,2819,
Butte,2827,
Butte,2833,
Butte,2837,
Butte,2848,
Butte,2858,
Butte,2865,
Butte,2879,
Butte,2894,
Butte,2903,
Butte,2910,
Butte,2925,
Butte,2927,
Butte,2935,
Butte,2956,
Butte,2962,
Butte,2967,
Butte,2975,
Butte,2992,
Butte,2995,
Butte,3000,
Butte,3004,
Butte,3012,
Butte,3019,
Butte,3026,
Butte,3027,
Butte,3041,
Butte,3046,
Butte,3059,
Butte,3078,
Butte,3087,
Butte,3095,
Butte,3107,
Butte,3134,
Butte,3143,
Butte,3160,
Butte,3172,
Butte,3185,
Butte,3198,
Butte,3211,
Butte,3218,
Butte,3239,
Butte,3254,
Butte,3262,
Butte,3285,
Butte,3301,
Butte,3327,
Butte,3348,
Butte,3347,
Butte,3402,
Butte,3434,
Butte,3452,
Butte,3490,
Butte,3500,
Butte,3537,
Butte,3576,
Butte,3618,
Butte,3664,
Butte,3712,
Butte,3765,
Butte,3798,
Butte,3848,
Butte,3894,
Butte,3894,
Butte,3894,
Butte,4008,
Butte,4148,
Butte,4177,
Butte,4243,
Butte,4305,
Butte,4336,
Butte,4455,
Butte,4527,
Butte,4604,
Butte,4651,
Butte,4733,
Butte,4863,
Butte,4941,
Butte,4972,
Butte,5103,
Butte,5202,
Butte,5565,
Butte,5659,
Butte,5746,
Butte,5891,
Butte,6118,
Butte,6228,
Butte,6335,
Butte,6467,
Butte,6588,
Butte,6716,
Butte,6873,
Butte,6968,
Butte,7016,
Butte,7053,
Butte,7178,
Butte,7266,
Butte,7405,
Butte,7589,
Butte,7750,
Butte,7835,
Butte,7893,
Butte,8008,
Butte,8147,
Butte,8278,
Butte,8430,
Butte,8552,
Butte,8665,
Butte,8757,
Butte,8883,
Butte,9013,
Butte,9127,
Butte,9233,
Santa Cruz,11,
Santa Cruz,13,
Santa Cruz,13,
Santa Cruz,17,
Santa Cruz,19,
Santa Cruz,21,
Santa Cruz,22,
Santa Cruz,26,
Santa Cruz,30,
Santa Cruz,31,
Santa Cruz,31,
Santa Cruz,33,
Santa Cruz,36,
Santa Cruz,40,
Santa Cruz,44,
Santa Cruz,49,
Santa Cruz,52,
Santa Cruz,56,
Santa Cruz,59,
Santa Cruz,65,
Santa Cruz,67,
Santa Cruz,69,
Santa Cruz,73,
Santa Cruz,75,
Santa Cruz,79,
Santa Cruz,80,
Santa Cruz,82,
Santa Cruz,84,
Santa Cruz,92,
Santa Cruz,90,
Santa Cruz,94,
Santa Cruz,96,
Santa Cruz,98,
Santa Cruz,102,
Santa Cruz,104,
Santa Cruz,106,
Santa Cruz,110,
Santa Cruz,111,
Santa Cruz,112,
Santa Cruz,116,
Santa Cruz,123,
Santa Cruz,123,
Santa Cruz,124,
Santa Cruz,126,
Santa Cruz,127,
Santa Cruz,131,
Santa Cruz,133,
Santa Cruz,133,
Santa Cruz,134,
Santa Cruz,135,
Santa Cruz,136,
Santa Cruz,137,
Santa Cruz,138,
Santa Cruz,139,
Santa Cruz,140,
Santa Cruz,141,
Santa Cruz,142,
Santa Cruz,145,
Santa Cruz,146,
Santa Cruz,154,
Santa Cruz,155,
Santa Cruz,160,
Santa Cruz,161,
Santa Cruz,163,
Santa Cruz,164,
Santa Cruz,171,
Santa Cruz,177,
Santa Cruz,185,
Santa Cruz,191,
Santa Cruz,197,
Santa Cruz,202,
Santa Cruz,201,
Santa Cruz,203,
Santa Cruz,206,
Santa Cruz,210,
Santa Cruz,215,
Santa Cruz,215,
Santa Cruz,217,
Santa Cruz,218,
Santa Cruz,222,
Santa Cruz,226,
Santa Cruz,230,
Santa Cruz,234,
Santa Cruz,237,
Santa Cruz,242,
Santa Cruz,247,
Santa Cruz,251,
Santa Cruz,254,
Santa Cruz,254,
Santa Cruz,254,
Santa Cruz,257,
Santa Cruz,265,
Santa Cruz,275,
Santa Cruz,283,
Santa Cruz,287,
Santa Cruz,290,
Santa Cruz,290,
Santa Cruz,313,
Santa Cruz,329,
Santa Cruz,336,
Santa Cruz,346,
Santa Cruz,350,
Santa Cruz,360,
Santa Cruz,373,
Santa Cruz,391,
Santa Cruz,399,
Santa Cruz,414,
Santa Cruz,436,
Santa Cruz,466,
Santa Cruz,467,
Santa Cruz,466,
Santa Cruz,502,
Santa Cruz,509,
Santa Cruz,526,
Santa Cruz,540,
Santa Cruz,571,
Santa Cruz,573,
Santa Cruz,574,
Santa Cruz,639,
Santa Cruz,660,
Santa Cruz,698,
Santa Cruz,716,
Santa Cruz,751,
Santa Cruz,753,
Santa Cruz,758,
Santa Cruz,835,
Santa Cruz,866,
Santa Cruz,887,
Santa Cruz,930,
Santa Cruz,939,
